"","gene","combined_p_val"
"2507","Tac1",0
"2508","Drd1",0
"2509","Gm20754",0
"2510","4930509J09Rik",0
"2511","Reln",0
"2512","Col25a1",0
"2513","Sema5b",0
"2514","Dach1",0
"2515","Strip2",0
"2516","Cntnap5c",0
"2517","Gm49906",0
"2518","Foxp2",0
"2519","Kcnh1",0
"2520","Phactr1",0
"2521","Fgf14",0
"2522","Galntl6",0
"2523","Neto1",0
"2524","Pde7b",0
"2525","Khdrbs3",0
"2526","Sorcs1",0
"2527","Lrrc7",0
"2528","Plcb1",0
"2529","Ryr3",0
"2530","Gpc6",0
"2531","Cdh18",0
"2532","Dpp6",0
"2533","Kcnip2",0
"2534","Kcnq5",0
"2535","Kif26b",0
"2536","Serpine2",0
"2537","Gm15810",0
"2538","Negr1",0
"2539","Rnf150",0
"2540","Dgkh",0
"2541","Slc2a13",0
"2542","Plcxd3",0
"2543","Nrg3",0
"2544","Schip1",0
"2545","Brinp1",0
"2546","Ripor2",0
"2547","Usp29",0
"2548","Lrfn5",0
"2549","Caln1",0
"2550","Nr3c2",0
"2551","Slc35f3",0
"2552","Sh3gl2",0
"2553","Pde10a",1.1329735363456e-304
"2554","Gabrg3",3.84266385932695e-303
"2555","Grm5",1.96335072472927e-270
"2556","Hs6st3",3.3005753008492e-254
