"","gene","combined_p_val"
"2448","Ebf1",0
"2449","Drd1",0
"2450","Cntnap2",0
"2451","Grik2",0
"2452","Ccdc88c",0
"2453","Lingo2",0
"2454","Erc2",0
"2455","Kctd16",0
"2456","Rarb",0
"2457","Itpr1",0
"2458","Lrfn5",0
"2459","Pde10a",0
"2460","Dlgap2",0
"2461","Grin2b",0
"2462","Kcnq5",0
"2463","Lrrc7",0
"2464","Dcc",0
"2465","Nlgn1",0
"2466","Kcnd2",0
"2467","Pcsk2",0
"2468","Ryr3",0
"2469","Nrg1",0
"2470","Dab1",0
"2471","Slc35f3",0
"2472","Celf2",0
"2473","Grm5",0
"2474","Bcl11b",0
"2475","Gm10754",0
"2476","Cacna2d3",0
"2477","5730522E02Rik",0
"2478","Arhgap10",0
"2479","Camk4",0
"2480","Cntnap5a",0
"2481","Cntnap5c",0
"2482","Samd5",0
"2483","Robo2",0
"2484","Gm48749",0
"2485","6530403H02Rik",0
"2486","Rbfox3",0
"2487","Gabrb3",0
"2488","Egfem1",0
"2489","Alcam",0
"2490","Prkcg",0
"2491","Rbfox1",0
"2492","Spock3",0
"2493","Galnt18",0
"2494","Gria3",0
"2495","Ntrk3",0
"2496","Hs6st3",0
"2497","Rasgef1b",0
"2498","Acp1",0
"2499","Rgs9",0
"2500","Gm48003",0
"2501","Sgk1",0
"2502","Lrtm1",0
"2503","Gm28905",0
"2504","Foxp2",0
"2505","Cdh9",0
"2506","Ano3",0
